date_heure_dernier_changement,date_heure_creation,departement,latitude,longitude,id,direction,equipement,date_installation,type,emplacement,route,longueur_troncon_km,vitesse_poids_lourds_kmh,vitesse_vehicules_legers_kmh
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,16,45.74342,0.38744,16542,Angoulême vers Limoges,AXIMUM,2010-11-12T00:00:00Z,Radar feu rouge,LA ROCHEFOUCAULD,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,16,45.74396,0.38708,16543,Limoges vers Angoulême,AXIMUM,2010-11-12T00:00:00Z,Radar feu rouge,LA ROCHEFOUCAULD,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,16,45.74043,0.38746,16544,Angoulême vers Chasseneuil sur Bonnieure,AXIMUM,2010-11-12T00:00:00Z,Radar feu rouge,LA ROCHEFOUCAULD,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,16,45.74126,0.3874,16545,CHASSENEUIL vers ANGOULEME,AXIMUM,2010-11-12T00:00:00Z,Radar feu rouge,LA ROCHEFOUCAULD,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,16,45.88595,0.58245,16546,Avenue de la Gare vers la rue des Paleines,AXIMUM,2011-03-30T00:00:00Z,Radar feu rouge,ROUMAZIERES LOUBERT,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,16,45.88598,0.58375,16547,Limoges vers Chasseneuil sur Bonnieure,AXIMUM,2011-03-30T00:00:00Z,Radar feu rouge,ROUMAZIERES LOUBERT,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,16,45.67208,0.15921,16548,GOND PONTOUVRE vers ANGOULEME,AXIMUM,2010-08-13T00:00:00Z,Radar feu rouge,GOND PONTOUVRE,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,16,45.6468,0.17282,16549,Place Victor hugo vers Bld LIEDOT,AXIMUM,2010-10-11T00:00:00Z,Radar feu rouge,ANGOULEME,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,16,45.65341,0.1659,16550,Linars vers Angoulême centre,AXIMUM,2010-10-11T00:00:00Z,Radar feu rouge,ANGOULEME,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,17,46.1546,-1.1361,16551,Av. J.P. Sartre vers la rocade,AXIMUM,2011-01-05T00:00:00Z,Radar feu rouge,LA ROCHELLE,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,17,46.17298,-1.15026,16552,Av. du 11 novembre 1918 vers la rocade,AXIMUM,2011-01-28T00:00:00Z,Radar feu rouge,LA ROCHELLE,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,17,45.62432,-1.02376,16553,Av. de la Grandière vers Bd de la République,AXIMUM,2011-02-11T00:00:00Z,Radar feu rouge,ROYAN,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,17,45.62408,-1.02926,16554,Bd de la République vers Rue Gambetta,AXIMUM,2012-02-01T00:00:00Z,Radar feu rouge,ROYAN,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,17,46.15525,-1.13561,16555,Av. J.P. Sartre vers le centre ville,AXIMUM,2011-01-05T00:00:00Z,Radar feu rouge,LA ROCHELLE,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,17,46.17364,-1.15061,16556,Av. du 11 novembre 1918 vers le centre ville,AXIMUM,2011-01-05T00:00:00Z,Radar feu rouge,LA ROCHELLE,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,18,47.23838,2.03026,16557,VIERZON vers THENIOUX,AXIMUM,2013-05-06T00:00:00Z,Radar Passage à Niveau,VIERZON,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,19,45.15757,1.52408,16558,Centre ville vers Avenue Jean Charles RIVET,AXIMUM,2010-07-23T00:00:00Z,Radar feu rouge,BRIVE LA GAILLARDE,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,19,45.16086,1.53328,16559,Bld Anatole France vers Bld de Koenig,AXIMUM,2011-01-03T00:00:00Z,Radar feu rouge,BRIVE LA GAILLARDE,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,19,45.15726,1.52329,16560,Avenue Jean Charles RIVET vers Centre Ville,AXIMUM,2010-07-23T00:00:00Z,Radar feu rouge,BRIVE LA GAILLARDE,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,19,45.22979,1.42128,16561,Varetz vers Saint Aulaire,AXIMUM,2013-12-02T00:00:00Z,Radar Passage à Niveau,ALLASSAC,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,19,45.22957,1.42069,16562,Saint Aulaire vers Varetz,AXIMUM,2013-12-02T00:00:00Z,Radar Passage à Niveau,ALLASSAC,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,24,45.18631,0.70431,16563,Périgueux vers Bordeaux,AXIMUM,2010-04-12T00:00:00Z,Radar feu rouge,PERIGUEUX,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,24,45.19515,0.7033,16564,Angoulême vers Centre ville de Périgueux,AXIMUM,2010-03-24T00:00:00Z,Radar feu rouge,PERIGUEUX,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,24,45.18788,0.72969,16565,Périgueux vers Limoges,AXIMUM,2010-05-19T00:00:00Z,Radar feu rouge,PERIGUEUX,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,24,45.12933,1.22694,16566,BRIVE LA GAILLARDE vers PERIGUEUX,AXIMUM,2010-06-09T00:00:00Z,Radar feu rouge,LE LARDIN ST LAZARE,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,24,45.54226,0.97677,16567,Limoges vers Périgueux,AXIMUM,2010-06-02T00:00:00Z,Radar feu rouge,LA COQUILLE,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,27,48.74284,0.92666,16568,Sud Ouest vers Nord Est,AXIMUM,2014-10-27T00:00:00Z,Radar Passage à Niveau,VERNEUIL SUR AVRE,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,27,48.74316,0.92705,16569,Nord Est vers Sud Ouest,AXIMUM,2014-10-27T00:00:00Z,Radar Passage à Niveau,VERNEUIL SUR AVRE,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,30,43.7276,4.22063,16570,Lunel vers Nimes,AXIMUM,2010-02-02T00:00:00Z,Radar feu rouge,CODOGNAN,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,30,44.13407,4.07858,16571,La Grand Combe vers Alès,AXIMUM,2010-09-17T00:00:00Z,Radar feu rouge,ALES,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,30,43.79205,4.38122,16572,Vauvert vers Marguerittes,AXIMUM,2010-03-01T00:00:00Z,Radar feu rouge,CAISSARGUES,,,,
2018-09-05T12:25:37Z,2018-09-05T12:25:37Z,30,44.26198,4.64364,16573,Bourg St Andeol vers Bagnols sur Ceze,AXIMUM,2010-02-02T00:00:00Z,Radar feu rouge,PONT ST ESPRIT,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,30,44.17159,4.10532,16574,Saint Ambroix vers Alès,AXIMUM,2010-03-01T00:00:00Z,Radar feu rouge,ST JULIEN LES ROSIERS,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,30,43.82058,4.34006,16575,Nimes quartier Ouest vers Nîmes centre ville,AXIMUM,2010-02-02T00:00:00Z,Radar feu rouge,NIMES,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,30,43.82819,4.35223,16576,Nimes quartier Ouest vers Nîmes centre,AXIMUM,2010-02-02T00:00:00Z,Radar feu rouge,NIMES,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,30,44.11096,4.08042,16577,Alès vers St Christol les Alès,AXIMUM,2010-06-02T00:00:00Z,Radar feu rouge,ALES,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,30,43.826519,4.331583,16578,Nord vers Est,AXIMUM,2011-05-06T00:00:00Z,Radar feu rouge,NIMES,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,30,43.83747,4.32869,16579,Le Vigan vers Nîmes centre-ville,AXIMUM,2011-05-06T00:00:00Z,Radar feu rouge,NIMES,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,30,43.84199,4.38742,16580,Ouest vers Est,AXIMUM,2011-05-06T00:00:00Z,Radar feu rouge,NIMES,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,30,43.84966,4.37393,16581,Uzès vers Nîmes centre ville,AXIMUM,2011-04-01T00:00:00Z,Radar feu rouge,NIMES,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,30,44.13382,4.08315,16582,St Ambroix vers Alès centre ville,AXIMUM,2011-05-06T00:00:00Z,Radar feu rouge,ALES,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,30,43.83062,4.55928,16583,Nîmes vers Beaucaire,AXIMUM,2011-04-01T00:00:00Z,Radar feu rouge,JONQUIERES ST VINCENT,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,30,43.83064,4.56137,16584,Beaucaire vers Nîmes,AXIMUM,2011-04-01T00:00:00Z,Radar feu rouge,JONQUIERES ST VINCENT,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,30,43.93885,4.56413,16585,Nîmes vers Avignon,AXIMUM,2011-05-10T00:00:00Z,Radar feu rouge,REMOULINS,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,30,43.84183,4.31348,16586,Le Vigan vers Nîmes centre-ville,AXIMUM,2011-05-06T00:00:00Z,Radar feu rouge,NIMES,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,30,43.83714,4.34567,16587,Le Vigan vers Nîmes centre-ville,AXIMUM,2012-12-18T00:00:00Z,Radar feu rouge,NIMES,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,30,43.85468,4.39993,16588,Nîmes centre ville vers Poulx,AXIMUM,2011-04-01T00:00:00Z,Radar feu rouge,NIMES,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,30,44.10535,4.08202,16589,St Christol les Alès vers Alès centre-ville,AXIMUM,2011-06-02T00:00:00Z,Radar feu rouge,ALES,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,31,43.60503,1.47814,16590,Centre ville vers périphérique,AXIMUM,2010-02-02T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,31,43.58659,1.40677,16591,Périphérique vers centre ville,AXIMUM,2010-01-26T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,31,43.63303,1.43358,16592,Centre ville vers périphérique,AXIMUM,2010-01-11T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,31,43.6088,1.45439,16593,Vers la gare,AXIMUM,2010-02-12T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,31,43.55849,1.40241,16594,Toulouse vers Seysses,AXIMUM,2011-01-17T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,31,43.55818,1.40154,16595,Bd Eisenhower vers A64 Chapitre,AXIMUM,2010-12-01T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,31,43.61426,1.45043,16596,boulevard des Minimes vers boulevard Pierre Semard,AXIMUM,2012-12-18T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,31,43.65913,1.41858,16597,Montauban vers Toulouse,AXIMUM,2011-04-04T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,31,43.6504,1.4721,16598,l'Union vers Toulouse,AXIMUM,2011-04-28T00:00:00Z,Radar feu rouge,L UNION,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,31,43.62142,1.42486,16599,Bd de Suisse vers la barrière de Paris,AXIMUM,2010-12-13T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,31,43.53315,1.34365,16600,Toulouse vers Villeneuve Tolosane,AXIMUM,2011-04-04T00:00:00Z,Radar feu rouge,CUGNAUX,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,31,43.64143,1.46687,16601,Toulouse vers l'Union,AXIMUM,2011-03-21T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,31,43.59443,1.45711,16602,Vers Port St Sauveur,AXIMUM,2010-12-01T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,31,43.56676,1.45867,16603,Ramonville St Agne vers Toulouse,AXIMUM,2011-03-18T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,31,43.59323,1.4287,16604,Rue des Arcs St Cyprien vers Bd Déodat de Séverac,AXIMUM,2011-01-28T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-09-05T12:25:43Z,2018-09-05T12:25:43Z,31,43.64843,1.43887,16605,Aucamville vers Toulouse,AXIMUM,2011-04-04T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,31,43.55761,1.40172,16606,Seysses vers Toulouse,AXIMUM,2011-03-18T00:00:00Z,Radar feu rouge,TOULOUSE,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,31,43.59405,1.42124,16607,Place de la patte d'oie vers le Bd Gabriel KOENIGS,AXIMUM,2015-10-20T00:00:00Z,Radar Passage à Niveau,TOULOUSE,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,31,43.59349,1.42078,16608,Bd Gabriel KOENIGS vers la Place de la patte d'oie,AXIMUM,2015-10-19T00:00:00Z,Radar Passage à Niveau,TOULOUSE,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,33,44.84511,-0.57819,16609,Route du bord de l'eau vers le Pont Saint Jean,AXIMUM,2009-10-28T00:00:00Z,Radar feu rouge,BORDEAUX,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,33,44.81492,-0.57305,16610,Barrière St Genès vers la Barrière de Bègles,AXIMUM,2009-11-03T00:00:00Z,Radar feu rouge,BORDEAUX,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,33,44.83694,-0.59909,16611,Barrière du Médoc vers la Barrière St Genès,AXIMUM,2009-11-03T00:00:00Z,Radar feu rouge,BORDEAUX,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,33,44.82823,-0.56121,16612,Place de la Victoire vers la Gare St Jean,AXIMUM,2009-11-03T00:00:00Z,Radar feu rouge,BORDEAUX,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,33,44.85439,-0.57261,16613,Avenue Emile Counord vers le Quai des Chartrons,AXIMUM,2009-07-17T00:00:00Z,Radar feu rouge,BORDEAUX,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,33,44.86011,-0.5691,16614,Cours du Médoc vers les Quais,AXIMUM,2012-05-10T00:00:00Z,Radar feu rouge,BORDEAUX,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,33,44.81436,-0.57268,16615,Villenave d'Ornon vers Bordeaux Centre,AXIMUM,2009-11-03T00:00:00Z,Radar feu rouge,BORDEAUX,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,33,44.85754,-0.59089,16616,Bd Pierre 1er vers barrière du Médoc,AXIMUM,2012-10-29T00:00:00Z,Radar feu rouge,LE BOUSCAT,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,33,44.85653,-0.59133,16617,Bd Pierre 1er vers Ravezie,AXIMUM,2012-10-29T00:00:00Z,Radar feu rouge,LE BOUSCAT,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,33,44.83454,-0.67196,16618,Avenue J.F Kennedy vers Bordeaux,AXIMUM,2012-06-29T00:00:00Z,Radar feu rouge,MERIGNAC,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,33,44.8345,-0.67196,16619,Bordeaux vers rocade A630,AXIMUM,2012-09-10T00:00:00Z,Radar feu rouge,MERIGNAC,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,33,44.81973,-0.59745,16620,Talence vers Bordeaux,AXIMUM,2012-06-07T00:00:00Z,Radar feu rouge,TALENCE,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,33,44.82026,-0.59722,16621,Rue El Alamein vers cours Gallieni,AXIMUM,2012-06-07T00:00:00Z,Radar feu rouge,BORDEAUX,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,33,44.82707,-0.57297,16622,Rue St Nicolas vers rue La Fontaine,AXIMUM,2013-01-31T00:00:00Z,Radar feu rouge,BORDEAUX,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,34,43.60871,3.8409,16623,JUVIGNAC vers LATTES,AXIMUM,2012-02-28T00:00:00Z,Radar feu rouge,MONTPELLIER,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,34,43.61259,3.8671,16624,Rue DORIA vers rue GERHARDT,AXIMUM,2010-07-13T00:00:00Z,Radar feu rouge,MONTPELLIER,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,34,43.34735,3.21812,16625,LIGNAN SUR ORB vers SAUVIAN,AXIMUM,2010-06-02T00:00:00Z,Radar feu rouge,BEZIERS,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,34,43.62356,3.8618,16626,Sud-Ouest vers Nord-Est,AXIMUM,2010-09-22T00:00:00Z,Radar feu rouge,MONTPELLIER,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,34,43.60152,3.88475,16627,SUD vers NORD,AXIMUM,2010-09-29T00:00:00Z,Radar feu rouge,MONTPELLIER,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,34,43.58181,3.86399,16628,Nord-Ouest vers Sud-Est,AXIMUM,2012-09-20T00:00:00Z,Radar feu rouge,MONTPELLIER,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,34,43.35416,3.23051,16629,VALROS vers MONTADY,AXIMUM,2010-06-02T00:00:00Z,Radar feu rouge,BEZIERS,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,34,43.34702,3.21874,16630,SAUVIAN vers LIGNAN SUR ORB,AXIMUM,2010-06-02T00:00:00Z,Radar feu rouge,BEZIERS,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,34,43.34271,3.22119,16631,Corneilhan vers Sauvian,AXIMUM,2011-07-29T00:00:00Z,Radar feu rouge,BEZIERS,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,34,43.59652,3.84553,16632,LATTES vers JUVIGNAC,AXIMUM,2012-05-25T00:00:00Z,Radar feu rouge,MONTPELLIER,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,34,43.59671,3.84458,16633,JUVIGNAC vers LATTES,AXIMUM,2012-06-29T00:00:00Z,Radar feu rouge,MONTPELLIER,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,34,43.61974,3.86508,16634,Castelnau le Lez vers Lavérune,AXIMUM,2011-07-06T00:00:00Z,Radar feu rouge,MONTPELLIER,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,34,43.34471,3.23386,16635,Colombiers vers Montblanc,AXIMUM,2011-07-29T00:00:00Z,Radar feu rouge,BEZIERS,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,34,43.61993,3.84985,16636,Lavérune vers Castelnau le Lez,AXIMUM,2011-07-06T00:00:00Z,Radar feu rouge,MONTPELLIER,,,,
2018-09-05T12:25:49Z,2018-09-05T12:25:49Z,34,43.58921,3.88444,16637,Grabels vers Lattes,AXIMUM,2011-07-06T00:00:00Z,Radar feu rouge,MONTPELLIER,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,34,43.62588,3.88183,16638,JUVIGNAC vers CASTELNAU LE LEZ,AXIMUM,2012-05-25T00:00:00Z,Radar feu rouge,MONTPELLIER,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,34,43.59694,3.89264,16639,St Jean de Védas vers Castelnau le Lez,AXIMUM,2011-07-06T00:00:00Z,Radar feu rouge,MONTPELLIER,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,34,43.65381,3.96754,16640,Baillargues vers Le Crès,AXIMUM,2011-07-29T00:00:00Z,Radar feu rouge,VENDARGUES,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,34,43.62027,3.85001,16641,Grabels vers Lattes,AXIMUM,2011-07-06T00:00:00Z,Radar feu rouge,MONTPELLIER,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,34,43.65376,3.96748,16642,LE CRES vers BAILLARGUES,AXIMUM,2012-02-28T00:00:00Z,Radar feu rouge,VENDARGUES,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,34,43.63025,3.90981,16643,Nord Ouest vers Sud Est,AXIMUM,2013-08-30T00:00:00Z,Radar Passage à Niveau,CASTELNAU LE LEZ,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,34,43.62992,3.91044,16644,Sud Est vers Nord Ouest,AXIMUM,2013-08-30T00:00:00Z,Radar Passage à Niveau,CASTELNAU LE LEZ,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,34,43.67965,4.12201,16645,Nord vers Sud,AXIMUM,2013-08-19T00:00:00Z,Radar Passage à Niveau,LUNEL,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,34,43.67967,4.12194,16646,Sud vers Nord,AXIMUM,2013-08-19T00:00:00Z,Radar Passage à Niveau,LUNEL,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,34,43.31805,3.46783,16647,BESSAN vers AGDE,AXIMUM,2013-08-19T00:00:00Z,Radar Passage à Niveau,AGDE,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,34,43.31902,3.47559,16648,Nord vers Sud (Marseillan vers Agde),AXIMUM,2016-06-30T00:00:00Z,Radar Passage à Niveau,AGDE,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,34,43.67902,4.12215,16649,Sud vers Nord (Agde vers Marseillan),AXIMUM,2016-04-04T00:00:00Z,Radar Passage à Niveau,AGDE,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,34,43.31738,3.46801,16650,AGDE vers BESSAN,AXIMUM,2013-02-18T00:00:00Z,Radar Passage à Niveau,AGDE,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,35,48.27413,-1.66806,16651,Ouest vers Est,AXIMUM,2013-07-22T00:00:00Z,Radar Passage à Niveau,ST MEDARD SUR ILLE,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,35,48.27419,-1.66717,16652,Est vers Ouest,AXIMUM,2012-12-20T00:00:00Z,Radar Passage à Niveau,ST MEDARD SUR ILLE,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,37,47.30782,0.36312,16653,Sud Ouest vers Nord Est,AXIMUM,2014-10-27T00:00:00Z,Radar Passage à Niveau,COTEAUX SUR LOIRE,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,37,47.30805,0.36313,16654,Nord Est vers Sud Ouest,AXIMUM,2014-10-27T00:00:00Z,Radar Passage à Niveau,COTEAUX SUR LOIRE,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,38,45.62753,5.15145,16655,Nord vers Sud,AXIMUM,2014-11-24T00:00:00Z,Radar Passage à Niveau,LA VERPILLIERE,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,38,45.62673,5.15192,16656,Sud vers Nord,AXIMUM,2014-11-24T00:00:00Z,Radar Passage à Niveau,LA VERPILLIERE,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,40,43.69448,-1.0693,16657,Dax vers Tercis,AXIMUM,2010-01-18T00:00:00Z,Radar feu rouge,DAX,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,40,43.8946,-0.51332,16658,Route de Bayonne vers la route de Sabres,AXIMUM,2010-01-18T00:00:00Z,Radar feu rouge,MONT DE MARSAN,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,40,43.87838,-0.47799,16659,Vers centre ville,AXIMUM,2010-01-18T00:00:00Z,Radar feu rouge,MONT DE MARSAN,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,40,43.91955,-0.91751,16660,Nord Ouest vers Sud Est,AXIMUM,2013-08-01T00:00:00Z,Radar Passage à Niveau,RION DES LANDES,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,43,45.3639,3.31065,16661,BRIOUDE vers LEMPDES SUR ALLAGNON,AXIMUM,2013-05-13T00:00:00Z,Radar Passage à Niveau,BOURNONCLE ST PIERRE,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,43,45.36421,3.30968,16662,LEMPDES SUR ALLAGNON vers BRIOUDE,AXIMUM,2013-05-06T00:00:00Z,Radar Passage à Niveau,BOURNONCLE ST PIERRE,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,44,47.16053,-1.38496,16663,Sud vers Nord,AXIMUM,2013-08-19T00:00:00Z,Radar Passage à Niveau,LA HAIE FOUASSIERE,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,44,47.10614,-1.78975,16664,Nord Est vers Sud Ouest,AXIMUM,2013-08-19T00:00:00Z,Radar Passage à Niveau,STE PAZANNE,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,44,47.16025,-1.38446,16665,Nord vers Sud,AXIMUM,2013-08-19T00:00:00Z,Radar Passage à Niveau,LA HAIE FOUASSIERE,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,44,47.10554,-1.79026,16666,Sud Ouest vers Nord Est,AXIMUM,2013-08-19T00:00:00Z,Radar Passage à Niveau,STE PAZANNE,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,45,48.1035,2.77429,16667,Nord Ouest vers Sud Est,AXIMUM,2015-06-19T00:00:00Z,Radar Passage à Niveau,FONTENAY SUR LOING,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,45,48.10317,2.77446,16668,Sud vers Nord,AXIMUM,2015-06-19T00:00:00Z,Radar Passage à Niveau,FONTENAY SUR LOING,,,,
2018-09-05T12:25:54Z,2018-09-05T12:25:54Z,47,44.20058,0.63367,16669,Agen vers Toulouse,AXIMUM,2011-02-11T00:00:00Z,Radar feu rouge,AGEN,,,,
2018-09-05T12:26:00Z,2018-09-05T12:26:00Z,47,44.39838,0.70698,16670,Villeneuve sur Lot vers Agen,AXIMUM,2011-02-11T00:00:00Z,Radar feu rouge,VILLENEUVE SUR LOT,,,,
2018-09-05T12:26:00Z,2018-09-05T12:26:00Z,47,44.39777,0.70748,16671,Agen vers Villeneuve sur Lot,AXIMUM,2011-02-21T00:00:00Z,Radar feu rouge,VILLENEUVE SUR LOT,,,,
